id_client,numero_compte,nom,prenom,email,telephone,age,ville,code_postal,solde_compte,revenu_annuel,carte_credit,type_compte,date_ouverture,statut
CLI004094,2604-990988,Gagnon,Marie,marie.gagnon@yahoo.ca,514-915-5058,66,Saguenay,U1P 9Z2,31692.30,45748,4531-8836-9493-9835,Épargne,2016-02-23,Inactif
CLI004095,5627-364045,Ouellet,Emma,emma.ouellet@hotmail.com,514-711-9197,22,Laval,O5Z 4L8,8645.27,109802,4242-9924-8854-4754,Courant,2023-03-05,Suspendu
CLI004096,6596-636944,Gagné,Laura,laura.gagné@bnc.ca,514-899-6393,32,Gatineau,H5X 8U0,396159.62,94656,4607-7405-3419-1032,Étudiant,2016-06-23,Inactif
CLI004097,3763-169091,Gauthier,François,françois.gauthier@bnc.ca,514-896-7668,41,Québec,P8A 5A3,172840.25,123124,4468-2957-3544-6565,Épargne,2020-01-10,Inactif
CLI004098,9434-459815,Gagnon,David,david.gagnon@hotmail.com,514-902-3891,23,Saguenay,R0R 1M3,450747.44,155171,4518-9206-9746-6977,Premium,2018-06-17,Fermé
CLI004099,1007-899821,Fortin,Laura,laura.fortin@hotmail.com,514-700-2609,19,Saguenay,O1Q 3V2,109133.51,125563,4131-1859-2368-4635,Premium,2017-04-01,Suspendu
CLI004100,8525-153425,Girard,François,françois.girard@gmail.com,514-887-6211,47,Laval,K4R 4I7,468554.05,228230,4246-4556-7435-6254,Étudiant,2017-12-11,Actif
CLI004101,7081-496660,Pelletier,François,françois.pelletier@yahoo.ca,514-652-1587,62,Longueuil,G3I 6Q0,214590.89,33892,4932-1978-2262-4643,Premium,2018-02-11,Inactif
CLI004102,7870-617043,Pelletier,David,david.pelletier@yahoo.ca,514-361-3721,61,Québec,O5Z 5I4,95652.17,144133,4679-4611-5801-4717,Courant,2015-12-01,Suspendu
CLI004103,4127-968157,Gagnon,David,david.gagnon@hotmail.com,514-736-9967,51,Terrebonne,U1Q 4F6,222690.62,205053,4541-2515-7647-8778,Courant,2018-12-13,Inactif
CLI004104,9604-284187,Pelletier,Philippe,philippe.pelletier@outlook.com,514-854-6792,74,Montréal,D3U 7E8,292872.88,104973,4874-2587-2468-4810,Entreprise,2018-12-01,Fermé
CLI004105,3159-425796,Morin,Luc,luc.morin@gmail.com,514-328-8654,47,Montréal,H4I 8H5,444202.81,144632,4838-3172-1596-8928,Épargne,2017-06-09,Actif
CLI004106,7796-522387,Côté,Alexandre,alexandre.côté@hotmail.com,514-854-5632,19,Trois-Rivières,Q1Q 4S8,211283.93,231728,4145-7601-3255-4248,Épargne,2018-10-15,Inactif
CLI004107,5268-518110,Gagné,David,david.gagné@hotmail.com,514-847-6418,69,Trois-Rivières,J5Q 3A5,111895.52,96886,4247-9097-8500-9330,Premium,2021-04-18,Actif
CLI004108,3043-348295,Paquette,Marc,marc.paquette@bnc.ca,514-200-2704,57,Lévis,F4Q 6Y4,245879.04,123423,4642-8441-6394-2710,Courant,2018-06-18,Suspendu
CLI004109,5120-771561,Bouchard,Anne,anne.bouchard@bnc.ca,514-742-2291,40,Sherbrooke,D9I 4N1,399577.76,60446,4600-1001-3412-2478,Entreprise,2019-09-03,Suspendu
CLI004110,1197-770270,Simard,Pierre,pierre.simard@yahoo.ca,514-703-1793,72,Terrebonne,C3Z 1L1,176784.51,154101,4443-3234-2352-5972,Épargne,2020-05-04,Actif
CLI004111,1762-668362,Roy,Nathalie,nathalie.roy@yahoo.ca,514-968-1474,42,Trois-Rivières,K4M 3E6,294751.89,111694,4403-2391-2747-9913,Étudiant,2020-07-19,Suspendu
CLI004112,7275-221390,Leblanc,Sarah,sarah.leblanc@yahoo.ca,514-797-6205,60,Montréal,C7J 9T8,352403.28,210396,4970-1677-3810-3159,Épargne,2020-10-04,Inactif
CLI004113,2876-557311,Fortin,Isabelle,isabelle.fortin@gmail.com,514-245-8505,53,Laval,F7R 7J8,173541.10,79305,4294-8562-9843-3562,Épargne,2016-08-05,Actif
CLI004114,1779-879516,Tremblay,Emma,emma.tremblay@bnc.ca,514-796-3438,72,Montréal,Y9E 9E7,319338.18,200426,4778-3805-7276-3203,Étudiant,2015-09-17,Suspendu
CLI004115,7900-392153,Tremblay,Isabelle,isabelle.tremblay@hotmail.com,514-793-9974,47,Trois-Rivières,G9Y 5I3,283523.87,183040,4734-6915-8337-6553,Premium,2020-11-22,Actif
CLI004116,1757-303428,Gauthier,Laura,laura.gauthier@outlook.com,514-584-9467,50,Gatineau,J2X 5B3,288135.11,27097,4298-2195-7980-8050,Étudiant,2021-08-22,Suspendu
CLI004117,3347-864789,Fortin,Alexandre,alexandre.fortin@outlook.com,514-261-3712,58,Laval,E6V 0E1,21135.70,208729,4413-2753-1825-5423,Épargne,2021-12-27,Actif
CLI004118,7335-986653,Lévesque,Isabelle,isabelle.lévesque@gmail.com,514-911-5861,23,Québec,Y0B 1X7,459836.04,201813,4387-4260-9309-4325,Épargne,2022-06-05,Actif
CLI004119,8606-296798,Lavoie,François,françois.lavoie@gmail.com,514-625-8679,61,Gatineau,F0C 2Q8,238837.82,119580,4400-4817-5737-3762,Étudiant,2023-04-28,Suspendu
CLI004120,5459-608872,Paquette,François,françois.paquette@gmail.com,514-248-9345,31,Saguenay,X4K 8Z2,238752.57,168338,4679-4509-4473-2161,Courant,2018-09-07,Suspendu
CLI004121,3036-111542,Fortin,Emma,emma.fortin@outlook.com,514-345-8913,33,Laval,R8K 4R0,434163.71,246206,4626-4022-7083-1368,Épargne,2016-11-05,Actif
CLI004122,3845-638637,Girard,Julie,julie.girard@gmail.com,514-502-5636,37,Laval,F2H 6O5,218666.23,203265,4499-2637-1866-9700,Étudiant,2016-09-07,Inactif
CLI004123,8380-349413,Bélanger,Philippe,philippe.bélanger@gmail.com,514-310-8433,39,Longueuil,C2L 6D6,11567.70,230962,4247-8245-6748-2723,Courant,2020-01-27,Fermé
CLI004124,3287-677057,Pelletier,Camille,camille.pelletier@hotmail.com,514-384-3283,22,Laval,M3P 7J8,344617.11,231494,4863-1612-2086-4018,Entreprise,2019-03-21,Fermé
CLI004125,3191-148661,Girard,Camille,camille.girard@bnc.ca,514-543-4241,27,Terrebonne,G7D 1K0,64486.20,127155,4818-8214-5666-4796,Entreprise,2024-05-07,Actif
CLI004126,5067-730499,Fortin,Sophie,sophie.fortin@yahoo.ca,514-526-8381,36,Québec,E6F 4G4,357559.36,98596,4881-6903-2955-6845,Entreprise,2021-10-23,Inactif
CLI004127,1836-135382,Roy,Sarah,sarah.roy@gmail.com,514-351-1950,49,Laval,V1K 6L5,139033.92,92470,4446-1316-5356-3484,Entreprise,2015-07-25,Actif
CLI004128,5643-924103,Bélanger,Emma,emma.bélanger@bnc.ca,514-565-5628,47,Terrebonne,F8F 6K4,136225.30,141912,4502-2858-8318-3155,Premium,2017-12-15,Fermé
CLI004129,7124-922309,Simard,Sophie,sophie.simard@yahoo.ca,514-653-6896,42,Terrebonne,N9T 6Q9,143032.92,130330,4218-1636-1901-5784,Premium,2023-09-24,Fermé
CLI004130,9461-708907,Gauthier,Marc,marc.gauthier@hotmail.com,514-956-1374,58,Québec,M0E 9S3,117915.16,71571,4105-5495-6776-9373,Courant,2016-01-10,Fermé
CLI004131,9393-153852,Pelletier,Nathalie,nathalie.pelletier@yahoo.ca,514-848-3909,21,Longueuil,X2P 9E6,249042.50,213166,4196-6713-2159-6271,Entreprise,2023-01-05,Inactif
CLI004132,7003-528223,Morin,Nathalie,nathalie.morin@hotmail.com,514-912-9812,51,Laval,O2F 0I9,328290.18,245765,4559-8717-8494-1874,Étudiant,2023-07-09,Fermé
CLI004133,3200-641920,Tremblay,Julie,julie.tremblay@hotmail.com,514-849-6632,44,Terrebonne,B4R 3Y3,46220.75,27780,4505-4330-4761-1029,Épargne,2021-02-02,Actif
CLI004134,8004-711898,Lévesque,Thomas,thomas.lévesque@yahoo.ca,514-403-6692,18,Trois-Rivières,S4R 1S3,468617.46,42573,4233-5415-6579-4802,Courant,2017-07-14,Fermé
CLI004135,3054-780868,Gauthier,Sophie,sophie.gauthier@gmail.com,514-357-2130,22,Montréal,P9W 2I6,71973.28,204414,4334-3993-6617-2220,Premium,2024-09-20,Inactif
CLI004136,6866-904487,Leblanc,Camille,camille.leblanc@bnc.ca,514-556-6126,71,Laval,W9G 3D2,85746.27,196396,4906-6340-5009-9306,Étudiant,2022-04-18,Actif
CLI004137,8979-706139,Gagné,Laura,laura.gagné@yahoo.ca,514-762-8172,50,Terrebonne,K4V 0Y8,281371.74,125748,4201-4491-7212-4817,Entreprise,2015-12-25,Actif
CLI004138,3694-671537,Tremblay,Julie,julie.tremblay@yahoo.ca,514-842-4751,69,Montréal,W8I 5D3,318505.05,48011,4715-8217-6459-1692,Épargne,2024-03-27,Suspendu
CLI004139,1739-877793,Fortin,Nicolas,nicolas.fortin@outlook.com,514-560-6702,27,Laval,S6Q 6F1,429287.39,170820,4901-3861-3448-4620,Étudiant,2020-06-21,Actif
CLI004140,6312-724899,Ouellet,Sophie,sophie.ouellet@yahoo.ca,514-680-1081,29,Montréal,O5H 8O0,120307.45,137682,4972-8056-4449-7490,Courant,2017-10-07,Suspendu
CLI004141,8917-101257,Simard,David,david.simard@outlook.com,514-741-2205,36,Longueuil,J7V 9F6,298589.17,41458,4531-2187-6069-7250,Premium,2023-05-04,Inactif
CLI004142,7622-876897,Côté,Sophie,sophie.côté@yahoo.ca,514-763-8796,28,Laval,H3B 3R1,257443.85,65971,4604-4150-2687-6799,Premium,2021-05-26,Fermé
CLI004143,8499-831445,Bélanger,Pierre,pierre.bélanger@yahoo.ca,514-590-5828,42,Montréal,F6J 0K5,138472.98,242487,4290-4467-7370-4147,Entreprise,2015-02-04,Inactif
CLI004144,4413-826767,Lévesque,François,françois.lévesque@bnc.ca,514-605-7333,44,Trois-Rivières,X9B 2R2,186261.52,181236,4633-3026-9780-3082,Épargne,2023-04-04,Suspendu
CLI004145,1539-176340,Bélanger,Nathalie,nathalie.bélanger@hotmail.com,514-484-6327,23,Trois-Rivières,C9I 6S5,67196.23,230076,4860-2009-1002-9043,Entreprise,2024-05-08,Actif
CLI004146,8965-560595,Bouchard,Isabelle,isabelle.bouchard@bnc.ca,514-338-8191,25,Longueuil,G6J 0H2,411768.48,165218,4235-2405-7062-3657,Premium,2020-05-07,Actif
CLI004147,9798-959254,Leblanc,Emma,emma.leblanc@hotmail.com,514-344-7464,40,Trois-Rivières,V4J 9F4,363953.44,156055,4269-1472-1355-1627,Étudiant,2023-09-17,Inactif
CLI004148,1690-248263,Roy,Nicolas,nicolas.roy@gmail.com,514-545-5402,67,Trois-Rivières,G2U 4T2,46540.71,242051,4979-7894-7590-5298,Épargne,2020-11-16,Inactif
CLI004149,6523-341668,Pelletier,Sarah,sarah.pelletier@bnc.ca,514-342-2523,31,Québec,C6A 8A9,293099.45,110444,4470-1148-7878-2961,Premium,2017-06-26,Suspendu
CLI004150,2657-366767,Tremblay,Thomas,thomas.tremblay@gmail.com,514-271-8292,70,Montréal,L1F 5E6,344502.99,26068,4698-6782-3500-2140,Épargne,2018-02-23,Fermé
CLI004151,9287-507600,Côté,David,david.côté@gmail.com,514-211-3820,58,Québec,X7S 2K6,243651.08,198416,4575-3536-5876-6270,Entreprise,2021-11-19,Fermé
CLI004152,6009-930130,Gagnon,Pierre,pierre.gagnon@outlook.com,514-577-1336,48,Gatineau,S7Q 0O2,415459.44,170340,4510-8422-2297-3559,Entreprise,2020-05-08,Suspendu
CLI004153,1096-536839,Roy,Marc,marc.roy@gmail.com,514-758-2206,30,Lévis,P1N 8I4,451557.18,239320,4133-4184-9719-1773,Courant,2024-12-26,Suspendu
CLI004154,1526-577667,Pelletier,Nicolas,nicolas.pelletier@gmail.com,514-473-5988,23,Lévis,J5T 1P5,304504.91,131435,4362-5940-6868-5787,Courant,2023-09-27,Suspendu
CLI004155,9641-458614,Gagnon,Emma,emma.gagnon@gmail.com,514-322-1010,31,Sherbrooke,F6M 9J8,262307.40,55734,4490-9070-1222-2658,Premium,2018-03-03,Actif
CLI004156,3078-749653,Lavoie,François,françois.lavoie@gmail.com,514-461-8801,31,Trois-Rivières,R0E 6Q8,45983.80,193423,4648-5562-9882-2394,Courant,2020-10-14,Actif
CLI004157,5284-816688,Fortin,Julie,julie.fortin@gmail.com,514-547-9631,31,Saguenay,T0I 1C3,190768.95,92232,4322-8937-5298-6717,Premium,2018-08-14,Actif
CLI004158,7007-179878,Girard,Nathalie,nathalie.girard@outlook.com,514-866-7512,40,Saguenay,O6T 1N7,182597.30,172249,4284-7240-9111-7698,Étudiant,2018-01-18,Fermé
CLI004159,6257-593755,Tremblay,Philippe,philippe.tremblay@hotmail.com,514-738-2890,51,Laval,P9K 8K4,118368.86,189802,4451-8646-3085-1467,Étudiant,2022-08-26,Suspendu
CLI004160,6657-942834,Paquette,Julie,julie.paquette@bnc.ca,514-630-2151,21,Sherbrooke,Z6Y 3V2,17665.65,26761,4108-7494-1192-5060,Courant,2023-12-14,Actif
CLI004161,8536-709818,Girard,Julie,julie.girard@yahoo.ca,514-981-1701,31,Gatineau,J4N 8M9,47024.65,105339,4159-8399-1193-4502,Épargne,2015-12-04,Fermé
CLI004162,4734-592753,Fortin,Isabelle,isabelle.fortin@gmail.com,514-598-9568,45,Saguenay,G3W 3X7,441771.10,245247,4443-1437-3532-8589,Entreprise,2018-05-03,Actif
CLI004163,1044-701669,Simard,Sarah,sarah.simard@hotmail.com,514-420-2685,35,Montréal,S9U 5I9,475346.94,153693,4255-3933-3620-3825,Courant,2021-08-08,Suspendu
CLI004164,1800-818330,Gauthier,François,françois.gauthier@yahoo.ca,514-406-2814,20,Montréal,X3B 9V1,271027.85,98582,4479-6774-2987-5509,Étudiant,2023-06-07,Actif
CLI004165,9369-218605,Pelletier,Pierre,pierre.pelletier@outlook.com,514-887-3256,72,Montréal,T3E 2M0,287931.84,59242,4575-2549-1451-8369,Premium,2023-10-12,Inactif
CLI004166,3124-673521,Girard,Thomas,thomas.girard@yahoo.ca,514-207-6590,31,Laval,Z9I 4C7,446519.89,66941,4907-7655-3759-9574,Entreprise,2022-12-16,Actif
CLI004167,9350-514979,Roy,Julie,julie.roy@gmail.com,514-313-4799,36,Sherbrooke,A8N 3R8,374846.64,34480,4170-7835-7398-8892,Épargne,2023-06-08,Suspendu
CLI004168,9323-704332,Simard,Emma,emma.simard@hotmail.com,514-636-7864,34,Gatineau,R4P 1T4,209123.85,32220,4796-8313-2474-8929,Premium,2016-07-19,Suspendu
CLI004169,5617-127559,Gagné,Alexandre,alexandre.gagné@gmail.com,514-494-7156,55,Lévis,T4I 4F2,353948.17,35605,4423-6625-8115-9839,Étudiant,2015-03-24,Fermé
CLI004170,1397-691236,Paquette,Camille,camille.paquette@yahoo.ca,514-365-5421,18,Gatineau,F5X 3W4,308793.72,149614,4873-8888-3084-8243,Courant,2024-08-28,Actif
CLI004171,4423-263919,Lévesque,Nicolas,nicolas.lévesque@yahoo.ca,514-499-1066,73,Sherbrooke,L0Q 8E6,4371.28,221586,4206-6834-5661-3357,Épargne,2015-04-12,Fermé
CLI004172,1823-224469,Côté,Laura,laura.côté@bnc.ca,514-570-2302,64,Sherbrooke,N1B 8R4,462244.57,55210,4267-3400-4801-6678,Épargne,2018-05-05,Suspendu
CLI004173,2343-515997,Bergeron,Camille,camille.bergeron@outlook.com,514-471-5480,37,Québec,G0T 2M8,407762.17,89087,4503-9658-5926-8488,Premium,2019-11-14,Fermé
CLI004174,7607-134212,Boucher,Jean,jean.boucher@yahoo.ca,514-495-3330,34,Laval,I7B 2G3,495764.96,32976,4705-3178-3348-7990,Premium,2016-11-22,Inactif
CLI004175,6960-546879,Lévesque,Alexandre,alexandre.lévesque@bnc.ca,514-827-8694,64,Saguenay,C8V 7M0,253470.68,203914,4541-7834-2380-4703,Épargne,2021-11-08,Suspendu
CLI004176,2785-742823,Pelletier,Nathalie,nathalie.pelletier@yahoo.ca,514-231-7749,74,Montréal,B1E 8V0,467097.26,235370,4112-7209-3002-5287,Premium,2020-10-25,Suspendu
CLI004177,4227-512664,Côté,Isabelle,isabelle.côté@bnc.ca,514-869-5283,39,Terrebonne,T3I 4S8,131378.31,176412,4326-2972-1539-4554,Premium,2024-05-10,Suspendu
CLI004178,2989-814110,Simard,Emma,emma.simard@hotmail.com,514-401-6878,28,Québec,C2O 8Y5,139393.41,187580,4917-6610-9760-2977,Épargne,2020-07-22,Inactif
CLI004179,3889-792881,Boucher,Sophie,sophie.boucher@gmail.com,514-621-4222,54,Saguenay,V1W 4M4,479420.73,163055,4441-3904-4875-2819,Premium,2015-12-13,Suspendu
CLI004180,7994-298905,Gauthier,Alexandre,alexandre.gauthier@bnc.ca,514-838-6091,70,Longueuil,U3N 2Z1,464559.44,31165,4819-5708-5100-5254,Entreprise,2020-06-27,Fermé
CLI004181,6861-867340,Lévesque,Jean,jean.lévesque@hotmail.com,514-992-8729,72,Terrebonne,Z7U 5U4,230568.47,99706,4812-7983-1264-4046,Épargne,2022-07-20,Actif
CLI004182,9630-533251,Leblanc,Marc,marc.leblanc@yahoo.ca,514-404-4804,69,Laval,U0D 2M2,350084.94,234368,4190-7151-1334-1968,Entreprise,2024-11-28,Fermé
CLI004183,3023-385696,Gagné,Nathalie,nathalie.gagné@yahoo.ca,514-722-8606,24,Saguenay,T5N 1Q3,470043.52,147179,4771-8253-7602-4031,Entreprise,2021-11-07,Fermé
CLI004184,8816-360980,Gagnon,François,françois.gagnon@bnc.ca,514-496-7212,41,Saguenay,Z8K 6F2,203993.55,45793,4381-3510-1392-2021,Premium,2017-01-16,Suspendu
CLI004185,3472-144472,Girard,Nicolas,nicolas.girard@outlook.com,514-740-3516,50,Québec,S0W 3P9,389368.47,174500,4921-8150-8908-3404,Premium,2018-07-16,Inactif
CLI004186,5894-876965,Simard,David,david.simard@bnc.ca,514-390-3071,63,Lévis,A5Y 8C6,112384.76,184228,4250-4405-8034-2737,Courant,2020-11-03,Fermé
CLI004187,5520-622987,Leblanc,Anne,anne.leblanc@yahoo.ca,514-321-4108,21,Laval,S3H 6N5,59699.16,170368,4261-7151-5272-4052,Entreprise,2023-09-25,Actif
CLI004188,7396-359373,Lévesque,Nathalie,nathalie.lévesque@bnc.ca,514-300-8538,40,Saguenay,D2K 6Y0,139886.33,220379,4773-3413-7632-2052,Entreprise,2020-11-03,Actif
CLI004189,2961-177572,Simard,Marc,marc.simard@hotmail.com,514-327-4987,57,Trois-Rivières,T6Y 9O5,94765.08,163070,4359-1678-4346-4741,Premium,2023-02-10,Suspendu
CLI004190,2474-192178,Fortin,Nathalie,nathalie.fortin@outlook.com,514-913-2171,25,Québec,V0M 2E3,326462.99,73924,4115-2238-1512-9937,Courant,2020-10-24,Inactif
CLI004191,1333-475321,Bélanger,Philippe,philippe.bélanger@bnc.ca,514-962-5868,59,Terrebonne,F6L 5Q2,381205.31,66480,4972-1951-8032-9704,Premium,2020-10-22,Actif
CLI004192,7644-877638,Pelletier,Emma,emma.pelletier@gmail.com,514-670-3397,35,Gatineau,P1O 0Q8,489691.52,249773,4470-8935-3935-8530,Entreprise,2023-05-20,Inactif
CLI004193,5397-429808,Gagnon,Anne,anne.gagnon@outlook.com,514-261-6648,44,Québec,X0L 0Z2,218597.79,63290,4240-5289-2933-9015,Épargne,2020-01-11,Fermé
CLI004194,8937-770196,Bélanger,David,david.bélanger@outlook.com,514-638-9761,69,Trois-Rivières,W1U 0B3,208299.22,28279,4768-4071-2799-7964,Entreprise,2015-02-19,Inactif
CLI004195,2774-291891,Lavoie,Alexandre,alexandre.lavoie@outlook.com,514-759-4586,29,Terrebonne,S8U 4J1,192457.40,126022,4913-3148-5267-2881,Étudiant,2020-06-10,Actif
CLI004196,2334-778473,Morin,Philippe,philippe.morin@outlook.com,514-432-8540,69,Longueuil,I5H 2N8,244785.70,39207,4426-1776-3293-8435,Premium,2021-12-11,Actif
CLI004197,7595-695184,Pelletier,Emma,emma.pelletier@outlook.com,514-534-6015,69,Longueuil,M0R 3G2,484424.34,39120,4566-9870-8383-3987,Étudiant,2023-03-13,Inactif
CLI004198,7766-120234,Pelletier,Isabelle,isabelle.pelletier@gmail.com,514-507-9662,26,Montréal,V5O 1W9,403527.90,89142,4597-7601-4506-7065,Entreprise,2023-09-03,Suspendu
CLI004199,3404-254462,Bergeron,Sarah,sarah.bergeron@outlook.com,514-283-4125,40,Montréal,Y8Q 5W3,390245.30,193643,4539-7819-4320-4359,Étudiant,2017-11-07,Actif
CLI004200,8453-255404,Côté,Pierre,pierre.côté@outlook.com,514-474-1970,35,Saguenay,K6B 3N6,229212.82,224065,4857-7941-2264-6478,Entreprise,2022-08-25,Inactif
CLI004201,2609-670320,Lavoie,Luc,luc.lavoie@hotmail.com,514-987-7103,61,Saguenay,Z3Y 5E3,265652.92,221563,4344-7280-3817-3010,Courant,2023-05-18,Suspendu
CLI004202,5799-930829,Boucher,Marc,marc.boucher@hotmail.com,514-970-5711,47,Terrebonne,L9C 0O5,448908.77,68896,4809-7246-3223-4902,Courant,2019-05-11,Fermé
CLI004203,5798-433006,Boucher,Jean,jean.boucher@hotmail.com,514-725-9652,55,Gatineau,M9I 2G0,66119.05,112427,4380-1082-7180-7782,Épargne,2021-11-11,Fermé
CLI004204,5762-957008,Ouellet,Sarah,sarah.ouellet@outlook.com,514-423-8927,28,Laval,A4X 7V8,67998.82,108968,4521-7591-4408-8167,Épargne,2016-11-18,Actif
CLI004205,9834-776212,Leblanc,Emma,emma.leblanc@gmail.com,514-200-7043,22,Saguenay,E7N 6R9,167675.51,181243,4983-4456-1298-5272,Courant,2016-10-05,Suspendu
CLI004206,1282-108985,Boucher,Luc,luc.boucher@gmail.com,514-958-8718,25,Laval,J7T 2X2,367203.22,135094,4406-8159-1288-5295,Étudiant,2019-06-20,Actif
CLI004207,2066-463733,Gagnon,Nicolas,nicolas.gagnon@bnc.ca,514-999-4325,36,Gatineau,W3Z 6U2,173719.21,144115,4773-2132-8622-9227,Entreprise,2019-03-13,Suspendu
CLI004208,5284-590166,Gagnon,François,françois.gagnon@hotmail.com,514-227-5880,26,Terrebonne,V2P 7N7,321881.93,151353,4277-3052-7220-3019,Premium,2024-06-25,Actif
CLI004209,1887-779519,Côté,Nicolas,nicolas.côté@hotmail.com,514-238-2482,34,Québec,Z3I 5T5,417000.44,246051,4392-6667-6228-8307,Entreprise,2020-04-09,Inactif
CLI004210,8212-149106,Simard,Philippe,philippe.simard@bnc.ca,514-407-6791,25,Saguenay,N4D 0O7,128300.30,91229,4784-4631-5797-8779,Premium,2020-11-23,Inactif
CLI004211,3385-773405,Boucher,Julie,julie.boucher@gmail.com,514-778-3695,40,Saguenay,H8A 6Q9,370216.39,59785,4321-7467-8740-1904,Épargne,2017-01-04,Suspendu
CLI004212,7182-435692,Lévesque,Thomas,thomas.lévesque@yahoo.ca,514-371-5100,32,Sherbrooke,W3P 5F7,107795.30,78973,4815-5652-1923-3635,Courant,2023-04-27,Suspendu
CLI004213,8847-135506,Ouellet,Philippe,philippe.ouellet@bnc.ca,514-375-4012,52,Gatineau,M3G 9Z2,301483.66,38976,4714-8411-6007-1644,Courant,2022-05-07,Actif
CLI004214,9234-469313,Gagné,David,david.gagné@outlook.com,514-804-5707,54,Québec,U5W 0K1,299398.72,112901,4724-3491-4242-4212,Étudiant,2018-05-05,Actif
CLI004215,3248-242947,Bélanger,Alexandre,alexandre.bélanger@yahoo.ca,514-537-7448,71,Laval,G9M 5U5,18807.90,68384,4484-5956-3327-8395,Entreprise,2015-03-04,Suspendu
CLI004216,8596-320509,Bergeron,Marc,marc.bergeron@gmail.com,514-460-4203,61,Laval,E8T 4N7,258141.84,232672,4909-2953-6601-2612,Courant,2022-08-12,Suspendu
CLI004217,7246-948233,Gagné,Jean,jean.gagné@bnc.ca,514-581-7006,28,Trois-Rivières,X8G 6N2,295331.00,76421,4494-7248-3531-7084,Étudiant,2021-07-07,Fermé
CLI004218,6151-285980,Ouellet,Nathalie,nathalie.ouellet@outlook.com,514-869-4263,69,Trois-Rivières,B5D 1K0,71829.63,245381,4652-5198-1456-6473,Entreprise,2022-06-04,Suspendu
CLI004219,5404-865889,Côté,Laura,laura.côté@bnc.ca,514-760-6447,72,Lévis,J5G 8U3,251120.05,96310,4528-8539-9710-9247,Entreprise,2017-03-12,Fermé
CLI004220,4624-609079,Simard,Julie,julie.simard@bnc.ca,514-365-7616,40,Laval,G0S 1C4,492439.21,103879,4325-4741-4578-4164,Étudiant,2023-03-23,Actif
CLI004221,4532-463719,Gagnon,Isabelle,isabelle.gagnon@gmail.com,514-594-6782,23,Québec,J1Z 9Y0,173014.59,150271,4835-6879-2171-7860,Premium,2024-09-27,Actif
CLI004222,4830-484859,Girard,Jean,jean.girard@yahoo.ca,514-819-5564,52,Montréal,S2J 9K1,408708.92,213730,4890-4654-2932-2785,Courant,2022-07-01,Actif
CLI004223,6728-972789,Fortin,Jean,jean.fortin@gmail.com,514-250-6173,73,Trois-Rivières,C4I 3N6,198004.71,202565,4921-3478-6753-7185,Courant,2020-11-25,Fermé
CLI004224,6611-840616,Morin,Luc,luc.morin@bnc.ca,514-579-1122,67,Gatineau,K0T 2Z2,159901.74,132053,4932-5916-4844-5348,Étudiant,2020-09-04,Actif
CLI004225,7423-118659,Paquette,Sophie,sophie.paquette@hotmail.com,514-886-8997,50,Saguenay,L6W 4Y9,144531.57,63885,4422-1937-4018-4881,Premium,2020-12-07,Fermé
CLI004226,2636-310164,Girard,Laura,laura.girard@yahoo.ca,514-573-8838,68,Terrebonne,M1Z 0J7,236022.86,71195,4397-9347-6807-1709,Entreprise,2019-05-04,Suspendu
CLI004227,3232-855662,Fortin,Sarah,sarah.fortin@yahoo.ca,514-203-1892,60,Lévis,J9H 9O6,115475.80,119340,4602-2330-1438-4997,Étudiant,2020-09-10,Suspendu
CLI004228,2731-325093,Simard,Jean,jean.simard@bnc.ca,514-956-3023,26,Terrebonne,Z4F 2E0,396974.30,193381,4763-4165-6599-5529,Courant,2017-12-09,Suspendu
CLI004229,1831-611528,Paquette,David,david.paquette@yahoo.ca,514-948-1814,52,Sherbrooke,P8F 3A5,353568.95,129706,4352-3315-5561-2582,Courant,2017-04-10,Inactif
CLI004230,7624-216258,Gauthier,Sarah,sarah.gauthier@yahoo.ca,514-986-8169,45,Lévis,I1K 3H8,430944.57,29232,4303-2179-3777-4214,Premium,2018-03-05,Actif
CLI004231,4929-692988,Girard,Luc,luc.girard@gmail.com,514-423-3800,59,Gatineau,R8C 1Y7,352286.98,92836,4726-9995-4281-8742,Entreprise,2018-02-19,Suspendu
CLI004232,4998-967856,Tremblay,Pierre,pierre.tremblay@gmail.com,514-314-2518,29,Saguenay,G9H 4O3,439992.63,80522,4424-5207-1042-1429,Premium,2021-05-22,Actif
CLI004233,2787-124712,Paquette,Julie,julie.paquette@bnc.ca,514-832-9897,29,Longueuil,V1C 7G8,261192.18,69379,4786-3939-7019-2147,Premium,2024-08-05,Actif
CLI004234,5478-730263,Bouchard,Jean,jean.bouchard@yahoo.ca,514-939-4329,58,Gatineau,T8V 2F9,9178.53,61906,4304-8568-4366-7664,Premium,2021-05-15,Inactif
CLI004235,8771-201840,Ouellet,Nathalie,nathalie.ouellet@bnc.ca,514-241-6567,60,Montréal,U7Q 3V4,96228.28,222687,4245-1261-6065-9493,Courant,2016-06-10,Actif
CLI004236,8224-432459,Bélanger,Pierre,pierre.bélanger@bnc.ca,514-633-8983,29,Trois-Rivières,V8H 6M2,480648.68,145980,4397-3940-2410-4442,Épargne,2023-03-01,Inactif
CLI004237,5613-394393,Paquette,François,françois.paquette@yahoo.ca,514-308-1292,20,Longueuil,N9O 3Z3,94063.22,122948,4568-9443-8416-9540,Étudiant,2020-01-21,Actif
